# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638533.344854354858398,0.00365,0.00009,0.00006,0.00000,0.00004,0.00175,0.00558
1403638533.394854307174683,0.00307,0.00008,0.00005,0.00000,0.00023,0.00135,0.00479
1403638533.444854259490967,0.00653,0.00009,0.00006,0.00000,0.00008,0.00173,0.00849
1403638533.494854211807251,0.00473,0.00008,0.00006,0.00000,0.00036,0.00173,0.00696
1403638533.544854164123535,0.00331,0.00008,0.00006,0.00000,0.00016,0.00143,0.00505
1403638533.594854354858398,0.00280,0.00008,0.00005,0.00000,0.00023,0.00269,0.00587
1403638533.644854307174683,0.00459,0.00009,0.00009,0.00000,0.00008,0.00318,0.00804
1403638533.694854259490967,0.00251,0.00008,0.00006,0.00000,0.00078,0.00149,0.00493
1403638533.744854211807251,0.00283,0.00008,0.00005,0.00000,0.00007,0.00143,0.00447
1403638533.794854164123535,0.00285,0.00009,0.00005,0.00000,0.00005,0.00145,0.00450
1403638533.844854354858398,0.00758,0.00008,0.00006,0.00000,0.00033,0.00173,0.00979
1403638533.894854307174683,0.00424,0.00011,0.00007,0.00000,0.00043,0.01299,0.01784
1403638533.944854259490967,0.00735,0.00009,0.00015,0.00000,0.00005,0.00183,0.00947
1403638533.994854211807251,0.00352,0.00008,0.00008,0.00000,0.00023,0.00174,0.00566
1403638534.044854164123535,0.00984,0.00011,0.00009,0.00000,0.00007,0.00141,0.01153
1403638534.094854354858398,0.00343,0.00008,0.00008,0.00000,0.00031,0.00141,0.00531
1403638534.144854307174683,0.00369,0.00009,0.00007,0.00000,0.00014,0.00140,0.00539
1403638534.194854259490967,0.00305,0.00008,0.00008,0.00000,0.00023,0.00148,0.00492
1403638534.244854211807251,0.00305,0.00008,0.00008,0.00000,0.00002,0.00194,0.00517
1403638534.294854164123535,0.00323,0.00008,0.00005,0.00000,0.00060,0.00136,0.00533
1403638534.344854354858398,0.01005,0.00009,0.00007,0.00000,0.00010,0.00194,0.01226
1403638534.394854307174683,0.00261,0.00008,0.00005,0.00000,0.00005,0.00147,0.00428
1403638534.444854259490967,0.00482,0.00009,0.00008,0.00000,0.00022,0.00245,0.00765
1403638534.494854211807251,0.00491,0.00011,0.00011,0.00000,0.00015,0.00159,0.00686
1403638534.544854164123535,0.00303,0.00009,0.00008,0.00000,0.00007,0.00145,0.00473
1403638534.594854354858398,0.00428,0.00014,0.00020,0.00000,0.00031,0.00139,0.00632
1403638534.644854307174683,0.00285,0.00008,0.00009,0.00000,0.00005,0.00143,0.00451
1403638534.694854259490967,0.00364,0.00009,0.00008,0.00000,0.00028,0.00154,0.00564
1403638534.744854211807251,0.00341,0.00009,0.00006,0.00000,0.00015,0.00145,0.00515
1403638534.794854164123535,0.00481,0.00013,0.00008,0.00000,0.00024,0.00160,0.00687
1403638534.844854354858398,0.00313,0.00008,0.00005,0.00000,0.00000,0.00145,0.00473
1403638534.894854307174683,0.00282,0.00008,0.00006,0.00000,0.00046,0.00194,0.00537
1403638534.944854259490967,0.00309,0.00009,0.00008,0.00000,0.00009,0.00155,0.00489
1403638534.994854211807251,0.00346,0.00008,0.00006,0.00000,0.00006,0.00142,0.00507
1403638535.044854164123535,0.00308,0.00008,0.00006,0.00000,0.00010,0.00133,0.00465
1403638535.094854354858398,0.00303,0.00010,0.00007,0.00000,0.00019,0.00187,0.00527
1403638535.144854307174683,0.00246,0.00008,0.00008,0.00000,0.00027,0.00155,0.00445
1403638535.194854259490967,0.01004,0.00008,0.00006,0.00000,0.00027,0.00174,0.01219
1403638535.244854211807251,0.00506,0.00011,0.00007,0.00000,0.00008,0.00181,0.00714
1403638535.294854164123535,0.00265,0.00008,0.00006,0.00000,0.00029,0.00138,0.00445
1403638535.344854354858398,0.00289,0.00008,0.00006,0.00000,0.00030,0.00138,0.00471
1403638535.394854307174683,0.00296,0.00012,0.00008,0.00000,0.00033,0.00211,0.00560
1403638535.444854259490967,0.00314,0.00009,0.00006,0.00000,0.00003,0.00192,0.00524
1403638535.494854211807251,0.00941,0.00009,0.00007,0.00000,0.00027,0.00173,0.01157
1403638535.544854164123535,0.00750,0.00009,0.00007,0.00000,0.00008,0.00178,0.00952
1403638535.594854354858398,0.00276,0.00007,0.00005,0.00000,0.00005,0.00164,0.00458
1403638535.644854307174683,0.00586,0.00009,0.00006,0.00000,0.00011,0.00201,0.00813
1403638535.694854259490967,0.00548,0.00011,0.00007,0.00000,0.00030,0.00159,0.00755
1403638535.744854211807251,0.00427,0.00015,0.00009,0.00000,0.00048,0.00253,0.00753
1403638535.794854164123535,0.00354,0.00008,0.00006,0.00000,0.00059,0.00139,0.00565
1403638535.844854354858398,0.00287,0.00008,0.00006,0.00000,0.00006,0.00141,0.00448
1403638535.894854307174683,0.00282,0.00008,0.00006,0.00000,0.00029,0.00212,0.00537
1403638535.944854259490967,0.00443,0.00012,0.00008,0.00000,0.00022,0.00157,0.00643
1403638535.994854211807251,0.00426,0.00009,0.00006,0.00000,0.00021,0.00155,0.00617
1403638536.044854164123535,0.00303,0.00008,0.00005,0.00000,0.00003,0.00171,0.00490
1403638536.094854354858398,0.00386,0.00010,0.00009,0.00000,0.00036,0.00177,0.00618
1403638536.144854307174683,0.00348,0.00009,0.00006,0.00000,0.00008,0.00157,0.00528
1403638536.194854259490967,0.00337,0.00008,0.00006,0.00000,0.00006,0.00138,0.00496
1403638536.244854211807251,0.00253,0.00008,0.00006,0.00000,0.00010,0.00149,0.00425
1403638536.294854164123535,0.00254,0.00008,0.00005,0.00000,0.00013,0.00143,0.00424
1403638536.344854354858398,0.00255,0.00008,0.00006,0.00000,0.00094,0.00173,0.00536
1403638536.394854307174683,0.00270,0.00008,0.00006,0.00000,0.00058,0.00142,0.00483
1403638536.444854259490967,0.00797,0.00009,0.00006,0.00000,0.00006,0.00164,0.00982
1403638536.494854211807251,0.00306,0.00008,0.00007,0.00000,0.00031,0.00178,0.00530
1403638536.544854164123535,0.00425,0.00008,0.00005,0.00000,0.00015,0.00171,0.00624
1403638536.594854354858398,0.00466,0.00012,0.00007,0.00000,0.00030,0.00199,0.00715
1403638536.644854307174683,0.00272,0.00008,0.00005,0.00000,0.00003,0.00142,0.00430
1403638536.694854259490967,0.00619,0.00009,0.00006,0.00000,0.00031,0.00140,0.00806
1403638536.744854211807251,0.00369,0.00008,0.00006,0.00000,0.00007,0.00143,0.00533
1403638536.794854164123535,0.00489,0.00012,0.00008,0.00000,0.00006,0.00169,0.00684
1403638536.844854354858398,0.00456,0.00014,0.00009,0.00000,0.00016,0.00212,0.00706
1403638536.894854307174683,0.00733,0.00010,0.00007,0.00000,0.00014,0.00169,0.00932
1403638536.944854259490967,0.00280,0.00013,0.00008,0.00000,0.00041,0.00178,0.00521
1403638536.994854211807251,0.00382,0.00008,0.00005,0.00000,0.00049,0.00137,0.00581
1403638537.044854164123535,0.00306,0.00008,0.00007,0.00000,0.00006,0.00134,0.00462
1403638537.094854354858398,0.00231,0.00010,0.00006,0.00000,0.00033,0.00156,0.00436
1403638537.144854307174683,0.00712,0.00008,0.00006,0.00000,0.00015,0.00144,0.00885
1403638537.194854259490967,0.00362,0.00009,0.00007,0.00000,0.00024,0.00160,0.00564
1403638537.244854211807251,0.00304,0.00008,0.00005,0.00000,0.00003,0.00133,0.00453
1403638537.294854164123535,0.00337,0.00009,0.00007,0.00000,0.00030,0.00163,0.00545
1403638537.344854354858398,0.00297,0.00008,0.00006,0.00000,0.00008,0.00148,0.00466
1403638537.394854307174683,0.00380,0.00015,0.00010,0.00000,0.00010,0.00372,0.00787
1403638537.444854259490967,0.00232,0.00008,0.00006,0.00000,0.00010,0.00149,0.00405
1403638537.494854211807251,0.00410,0.00012,0.00008,0.00000,0.00044,0.00154,0.00626
1403638537.544854164123535,0.00300,0.00007,0.00005,0.00000,0.00025,0.00144,0.00483
1403638537.594854354858398,0.00338,0.00008,0.00006,0.00000,0.00049,0.00161,0.00562
1403638537.644854307174683,0.00752,0.00016,0.00010,0.00000,0.00008,0.00167,0.00953
1403638537.694854259490967,0.00267,0.00010,0.00007,0.00000,0.00032,0.00187,0.00503
1403638537.744854211807251,0.00499,0.00010,0.00006,0.00000,0.00014,0.00135,0.00664
1403638537.794854164123535,0.00258,0.00008,0.00008,0.00000,0.00005,0.00138,0.00416
1403638537.844854354858398,0.00491,0.00009,0.00006,0.00000,0.00003,0.00161,0.00670
1403638537.894854307174683,0.00457,0.00013,0.00007,0.00000,0.00031,0.00151,0.00660
1403638537.944854259490967,0.00395,0.00008,0.00006,0.00000,0.00008,0.00144,0.00561
1403638537.994854211807251,0.00534,0.00011,0.00007,0.00000,0.00008,0.00168,0.00727
1403638538.044854164123535,0.00328,0.00013,0.00008,0.00000,0.00015,0.00181,0.00544
1403638538.094854354858398,0.00477,0.00009,0.00006,0.00000,0.00018,0.00184,0.00694
1403638538.144854307174683,0.00301,0.00009,0.00006,0.00000,0.00027,0.00150,0.00493
1403638538.194854259490967,0.00947,0.00009,0.00006,0.00000,0.00050,0.00173,0.01186
1403638538.244854211807251,0.00272,0.00008,0.00006,0.00000,0.00006,0.00134,0.00426
1403638538.294854164123535,0.00657,0.00009,0.00006,0.00000,0.00029,0.00173,0.00874
1403638538.344854354858398,0.00301,0.00010,0.00008,0.00000,0.00016,0.00161,0.00496
1403638538.394854307174683,0.00437,0.00010,0.00007,0.00000,0.00006,0.00177,0.00637
1403638538.444854259490967,0.00257,0.00009,0.00006,0.00000,0.00003,0.00188,0.00462
1403638538.494854211807251,0.00390,0.00011,0.00007,0.00000,0.00028,0.00138,0.00574
1403638538.544854164123535,0.00399,0.00011,0.00007,0.00000,0.00008,0.00157,0.00582
1403638538.594854354858398,0.00273,0.00008,0.00007,0.00000,0.00006,0.00142,0.00435
1403638538.644854307174683,0.00300,0.00008,0.00008,0.00000,0.00027,0.00136,0.00479
1403638538.694854259490967,0.00359,0.00008,0.00006,0.00000,0.00031,0.00562,0.00967
1403638538.744854211807251,0.00269,0.00008,0.00006,0.00000,0.00025,0.00198,0.00507
1403638538.794854164123535,0.00324,0.00008,0.00005,0.00000,0.00060,0.00132,0.00529
1403638538.844854354858398,0.00317,0.00013,0.00006,0.00000,0.00006,0.00144,0.00487
