# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715903.433581113815308,0.00352,0.00013,0.00090,0.00186,0.00000,0.00168,0.00809
1403715903.483576536178589,0.00720,0.00014,0.00015,0.00167,0.00856,0.00137,0.01908
1403715903.533580541610718,0.00276,0.00012,0.00056,0.00213,0.00000,0.00132,0.00690
1403715903.583585977554321,0.00943,0.00012,0.00048,0.00217,0.00338,0.00196,0.01753
1403715903.633596181869507,0.01096,0.00017,0.00055,0.00205,0.00000,0.00211,0.01584
1403715903.683614730834961,0.00273,0.00011,0.00023,0.00175,0.00000,0.00126,0.00609
1403715903.733610868453979,0.00789,0.00012,0.00082,0.00138,0.00879,0.00278,0.02177
1403715903.783637046813965,0.00507,0.00014,0.00146,0.00196,0.00000,0.00140,0.01003
1403715903.833637714385986,0.00377,0.00012,0.00199,0.00117,0.00038,0.00113,0.00856
1403715903.883633852005005,0.00569,0.00011,0.00092,0.00125,0.00001,0.00138,0.00937
1403715903.933620452880859,0.00423,0.00011,0.00023,0.00082,0.00151,0.00143,0.00833
1403715903.983612775802612,0.00743,0.00014,0.00063,0.00026,0.00000,0.00120,0.00965
1403715904.033611774444580,0.00454,0.00015,0.00064,0.00046,0.00000,0.00125,0.00704
1403715904.083600282669067,0.00311,0.00015,0.00016,0.00046,0.00000,0.00177,0.00566
1403715904.133582353591919,0.00324,0.00020,0.00048,0.00029,0.00160,0.00130,0.00710
1403715904.183572292327881,0.00611,0.00013,0.00034,0.00052,0.00000,0.00166,0.00876
1403715904.233555793762207,0.00252,0.00008,0.00131,0.00033,0.00000,0.00136,0.00560
1403715904.283550739288330,0.00552,0.00009,0.00079,0.00054,0.00000,0.00230,0.00924
1403715904.333560943603516,0.00573,0.00010,0.00022,0.00031,0.00947,0.00150,0.01734
1403715904.383565664291382,0.00326,0.00011,0.00010,0.00107,0.00000,0.00137,0.00591
1403715904.433566570281982,0.00433,0.00012,0.00012,0.00103,0.00000,0.00134,0.00695
1403715904.483564853668213,0.00325,0.00013,0.00052,0.00096,0.00128,0.00130,0.00745
1403715904.533565044403076,0.00981,0.00010,0.00004,0.00097,0.00206,0.00175,0.01473
1403715904.583585023880005,0.00893,0.00011,0.00158,0.00081,0.00177,0.00180,0.01500
1403715904.633583784103394,0.00460,0.00013,0.00029,0.00113,0.00071,0.00128,0.00814
1403715904.683588743209839,0.00268,0.00009,0.00117,0.00095,0.00061,0.00152,0.00702
